호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
야마테 레스트 하우스 (남성 전용),2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",6.2,1성급,24816
타임 쉐어링 스테이 아사쿠사,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,41287
시어터 Zzz,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,29243
하우스 이케부쿠로,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,1성급,29820
더 쉐어 호텔 류로 도쿄 기요스미,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,3성급,36938
나고미,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,65996
신주쿠 스카이캡슐 호텔,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,1성급,25639
호텔 오울 도쿄 신바시,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,1성급,13460
그레이프하우스 고엔지,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",9.1,1성급,62667
사쿠라 호스텔 아사쿠사 도쿄,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,21829
신주쿠 쿠야쿠쇼마에 캡슐 호텔,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",6.9,1성급,29959
언플랜 카구라자카,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,35740
포커스 쿠라마에,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,31626
오크 호텔 에도,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,24298
도-씨 에비스,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,27678
코뮌 시부야 (남성 전용),2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,37245
도쿄-W-인 아사쿠사,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,27707
Bnb플러스 코스테룬 아키바 (여성 전용),2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,2성급,32422
알몬드 호스텔 & 카페 시부야,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,32811
&앤드 호스텔 아키하바라,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,36737
Bnb+ 아사쿠사 구라마에,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,1성급,44730
플랫 호스텔 케이큐 미노와 포레스트,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.4,2성급,46743
캡슐 호텔 안신 오야도 아키하바라,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,40953
캡슐 호텔 안신 오야도 신바시,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,1성급,32305
케이스 하우스 도쿄 오아시스 퀄리티 호스텔,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.6,2성급,68871
플랫 호스텔 게이큐 아사쿠사 가린,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,1성급,89460
플랫 호스텔 게이큐 아사쿠사 스테이션,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,2성급,26303
나인 아워스 우먼 칸다,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,2성급,27140
도쿄 아트 하우스,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,2성급,156668
시탄 호스텔,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,2성급,35163
더 워드로브 호스텔 포레스트 시모키타자와,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.2,1성급,16895
캡슐 호텔 안신 오야도 신바시 시오도메 (성인 남성 전용),2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,33447
Bnb+ 우에노 오카치마치,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.0,1성급,36765
나인 아워스 스이도바시,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,2성급,31311
북 앤드 베드 도쿄 신주쿠,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,33962
호스텔 하나 안,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.2,1성급,34524
오크 호스텔 후지 호스텔,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,1성급,37202
탑 엣지 호스텔 코엔지,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.7,1성급,21875
캡슐 호텔 블록 룸,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",6.9,2성급,17448
누이 호스텔 & 바 라운지,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.6,1성급,32460
도쿄 게스트 하우스 오지 뮤직 라운지,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,16812
스파&캡슐 호텔 그랜드파크 인 기타센주,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,34480
Bnb+ 시크리트 베이스 메지로,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,1성급,54870
플랫 호스텔 게이큐 하네다 홈,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,1성급,33548
게스트 하우스 와고코로,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",9.0,2성급,116459
호텔 아울 도쿄 닛포리,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,14073
아키하바라 베이 호텔 (여성 전용),2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,23899
도쿄 게스트하우스 2020,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,74076
오비 호스텔,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,1성급,23129
게스트 하우스 시나가와-슈쿠,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,37580
리틀 재팬,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,2성급,22395
월드트래블러스호스텔 우에노,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,19779
호텔 & 호스텔 세븐 가든 도쿄,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,313546
시나 투 이페이,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,96294
호텔 야나기바시,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,2성급,33585
캡슐 호텔 안신 오야도 오기쿠보,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,33447
네슬 도쿄 코지 하우스,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,51428
bnb+ 간다 테라스 오가와마치,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,29737
게스트 하우스 간,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.7,2성급,55913
게스트 하우스 도쿄 아자부,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,2성급,21744
료마 이케부쿠로 l - 호스텔,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,1성급,35749
Bnb플러스 와 신바시 인터내셔널,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",6.4,1성급,44730
팔레트 타카시마다이라,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",5.9,2성급,30784
굿 디너 인 코파인,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,24158
망가 아트 호텔 도쿄,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,26962
오베르주 아사쿠사바시,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,184958
게스트하우스 시크릿베이스,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,224169
Asakusa Hostel Toukaisou,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.2,2성급,45294
리틀 재팬,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,2성급,22395
월드트래블러스호스텔 우에노,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,19779
호텔 & 호스텔 세븐 가든 도쿄,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,313546
시나 투 이페이,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,96294
호텔 야나기바시,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,2성급,33585
캡슐 호텔 안신 오야도 오기쿠보,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,33447
네슬 도쿄 코지 하우스,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,51428
bnb+ 간다 테라스 오가와마치,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,29737
게스트 하우스 간,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.7,2성급,55913
게스트 하우스 도쿄 아자부,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,2성급,21744
료마 이케부쿠로 l - 호스텔,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,1성급,35749
Bnb플러스 와 신바시 인터내셔널,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",6.4,1성급,44730
팔레트 타카시마다이라,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",5.9,2성급,30784
굿 디너 인 코파인,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,24158
망가 아트 호텔 도쿄,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,26962
오베르주 아사쿠사바시,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",평점없음,1성급,184958
게스트하우스 시크릿베이스,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,224169
Asakusa Hostel Toukaisou,2023-09-05,2023-09-06,도쿄,"게스트하우스,캡슐호텔,호스텔",7.2,2성급,45294
렘브란트 캐빈 신주쿠 신-오쿠보,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,37110
루마 인 로쿠고도테,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,2성급,52824
캡슐 호텔 안신 오야도 신주쿠 (성인 남성 전용),2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,45350
이마노 도쿄 긴자 호스텔,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,33480
도쿄 게스트 하우스 이타바시-주쿠,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,21387
&앤드 호스텔 미나미센쥬,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,29482
이마노 도쿄 호스텔,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,2성급,29760
&앤드 호스텔 쿠라마에 웨스트,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,27784
타임즈 인 도쿄,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",6.3,2성급,42855
언플랜 신주쿠,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",7.7,2성급,30634
야마테 레스트 하우스 (남성 전용),2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",6.2,1성급,25409
타임 쉐어링 스테이 아사쿠사,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,40353
시어터 Zzz,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,30987
더 쉐어 호텔 류로 도쿄 기요스미,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,3성급,36938
나고미,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,65996
신주쿠 스카이캡슐 호텔,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,1성급,25639
호텔 오울 도쿄 신바시,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,1성급,13829
그레이프하우스 고엔지,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",9.1,1성급,62125
사쿠라 호스텔 아사쿠사 도쿄,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,22352
신주쿠 쿠야쿠쇼마에 캡슐 호텔,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",6.9,1성급,29258
언플랜 카구라자카,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,34913
포커스 쿠라마에,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,32380
오크 호텔 에도,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,24883
도-씨 에비스,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,27678
코뮌 시부야 (남성 전용),2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,35430
도쿄-W-인 아사쿠사,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,28271
Bnb플러스 코스테룬 아키바 (여성 전용),2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,2성급,32422
알몬드 호스텔 & 카페 시부야,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,30938
&앤드 호스텔 아키하바라,2023-09-06,2023-09-07,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,35877
렘브란트 캐빈 신주쿠 신-오쿠보,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,39429
루마 인 로쿠고도테,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,2성급,57485
캡슐 호텔 안신 오야도 신주쿠 (성인 남성 전용),2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,44810
이마노 도쿄 긴자 호스텔,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,33480
도쿄 게스트 하우스 이타바시-주쿠,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,20889
&앤드 호스텔 미나미센쥬,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,30161
이마노 도쿄 호스텔,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,2성급,29760
&앤드 호스텔 쿠라마에 웨스트,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,28463
타임즈 인 도쿄,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",6.3,2성급,42855
언플랜 신주쿠,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",7.7,2성급,31367
야마테 레스트 하우스 (남성 전용),2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",6.2,1성급,24816
타임 쉐어링 스테이 아사쿠사,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,41287
시어터 Zzz,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,30987
더 쉐어 호텔 류로 도쿄 기요스미,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,3성급,36938
나고미,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,65996
신주쿠 스카이캡슐 호텔,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,1성급,25639
호텔 오울 도쿄 신바시,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,1성급,13460
그레이프하우스 고엔지,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",9.1,1성급,62667
사쿠라 호스텔 아사쿠사 도쿄,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,21829
신주쿠 쿠야쿠쇼마에 캡슐 호텔,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",6.9,1성급,29959
언플랜 카구라자카,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,35740
포커스 쿠라마에,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,31626
오크 호텔 에도,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,24298
도-씨 에비스,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,27678
코뮌 시부야 (남성 전용),2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,35630
도쿄-W-인 아사쿠사,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,27294
Bnb플러스 코스테룬 아키바 (여성 전용),2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,2성급,32422
알몬드 호스텔 & 카페 시부야,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,28453
&앤드 호스텔 아키하바라,2023-09-07,2023-09-08,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,36737
렘브란트 캐빈 신주쿠 신-오쿠보,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,44531
루마 인 로쿠고도테,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,2성급,64143
캡슐 호텔 안신 오야도 신주쿠 (성인 남성 전용),2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,54969
이마노 도쿄 긴자 호스텔,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,38263
도쿄 게스트 하우스 이타바시-주쿠,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,21387
&앤드 호스텔 미나미센쥬,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,33413
이마노 도쿄 호스텔,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,2성급,34012
&앤드 호스텔 쿠라마에 웨스트,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,31489
타임즈 인 도쿄,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",6.3,2성급,45771
언플랜 신주쿠,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.7,2성급,30634
야마테 레스트 하우스 (남성 전용),2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",6.2,1성급,31761
타임 쉐어링 스테이 아사쿠사,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,44601
시어터 Zzz,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,30987
더 쉐어 호텔 류로 도쿄 기요스미,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,3성급,39779
나고미,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,70945
신주쿠 스카이캡슐 호텔,2023-09-08,2023-09-09,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,1성급,29302
