호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
도쿄 게스트 하우스 이타바시-주쿠,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,19287
&앤드 호스텔 미나미센쥬,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,20107
이마노 도쿄 호스텔,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,2성급,29760
&앤드 호스텔 쿠라마에 웨스트,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,18975
타임즈 인 도쿄,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",6.3,2성급,51492
언플랜 신주쿠,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.7,2성급,35848
무스타드 호텔 시부야,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,118873
야마테 레스트 하우스 (남성 전용),2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",6.2,1성급,24816
타임 쉐어링 스테이 아사쿠사,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,21730
하우스 이케부쿠로,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,1성급,29820
더 쉐어 호텔 류로 도쿄 기요스미,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,3성급,36938
나고미,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,67646
신주쿠 스카이캡슐 호텔,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,1성급,25639
호텔 오울 도쿄 신바시,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,1성급,20338
그레이프하우스 고엔지,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",9.1,1성급,75201
사쿠라 호스텔 아사쿠사 도쿄,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,21829
신주쿠 쿠야쿠쇼마에 캡슐 호텔,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",6.9,1성급,27654
언플랜 카구라자카,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,29854
포커스 쿠라마에,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,19766
오크 호텔 에도,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,25439
도-씨 에비스,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,27678
코뮌 시부야 (남성 전용),2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,32062
도쿄-W-인 아사쿠사,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,27707
Bnb플러스 코스테룬 아키바 (여성 전용),2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,2성급,46763
알몬드 호스텔 & 카페 시부야,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,40153
&앤드 호스텔 아키하바라,2023-08-08,2023-08-09,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,19335
렘브란트 캐빈 신주쿠 신-오쿠보,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,35486
루마 인 로쿠고도테,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,2성급,41061
캡슐 호텔 안신 오야도 신주쿠 (성인 남성 전용),2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,49134
이마노 도쿄 긴자 호스텔,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,38263
도쿄 게스트 하우스 이타바시-주쿠,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,19747
&앤드 호스텔 미나미센쥬,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,19655
이마노 도쿄 호스텔,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,2성급,29760
&앤드 호스텔 쿠라마에 웨스트,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,18523
타임즈 인 도쿄,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",6.3,2성급,56041
언플랜 신주쿠,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",7.7,2성급,35010
무스타드 호텔 시부야,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,118873
야마테 레스트 하우스 (남성 전용),2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",6.2,1성급,25409
타임 쉐어링 스테이 아사쿠사,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,21238
하우스 이케부쿠로,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,1성급,30008
더 쉐어 호텔 류로 도쿄 기요스미,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,3성급,41068
나고미,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,67646
신주쿠 스카이캡슐 호텔,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,1성급,25639
사쿠라 호스텔 아사쿠사 도쿄,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,22352
신주쿠 쿠야쿠쇼마에 캡슐 호텔,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",6.9,1성급,27008
언플랜 카구라자카,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,29163
포커스 쿠라마에,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,20238
오크 호텔 에도,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,26025
도-씨 에비스,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,27678
코뮌 시부야 (남성 전용),2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,31364
도쿄-W-인 아사쿠사,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,28271
Bnb플러스 코스테룬 아키바 (여성 전용),2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,2성급,46763
알몬드 호스텔 & 카페 시부야,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,35429
&앤드 호스텔 아키하바라,2023-08-09,2023-08-10,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,18883
렘브란트 캐빈 신주쿠 신-오쿠보,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,33399
루마 인 로쿠고도테,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,2성급,40940
캡슐 호텔 안신 오야도 신주쿠 (성인 남성 전용),2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,55535
이마노 도쿄 긴자 호스텔,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,38263
도쿄 게스트 하우스 이타바시-주쿠,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,19287
&앤드 호스텔 미나미센쥬,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,30161
이마노 도쿄 호스텔,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,2성급,34012
&앤드 호스텔 쿠라마에 웨스트,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,28463
타임즈 인 도쿄,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",6.3,2성급,54353
언플랜 신주쿠,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",7.7,2성급,35848
무스타드 호텔 시부야,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,136272
타임 쉐어링 스테이 아사쿠사,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,47806
시어터 Zzz,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,32306
하우스 이케부쿠로,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,1성급,31245
더 쉐어 호텔 류로 도쿄 기요스미,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,3성급,38136
나고미,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,67646
신주쿠 스카이캡슐 호텔,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,1성급,32876
그레이프하우스 고엔지,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",9.1,1성급,75201
사쿠라 호스텔 아사쿠사 도쿄,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,58767
신주쿠 쿠야쿠쇼마에 캡슐 호텔,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",6.9,1성급,27654
언플랜 카구라자카,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,29854
포커스 쿠라마에,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,29651
오크 호텔 에도,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,63599
도-씨 에비스,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,27678
코뮌 시부야 (남성 전용),2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,32161
도쿄-W-인 아사쿠사,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,29468
Bnb플러스 코스테룬 아키바 (여성 전용),2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,2성급,46763
알몬드 호스텔 & 카페 시부야,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,42035
&앤드 호스텔 아키하바라,2023-08-10,2023-08-11,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,29003
루마 인 로쿠고도테,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,2성급,119846
캡슐 호텔 안신 오야도 신주쿠 (성인 남성 전용),2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,62236
도쿄 게스트 하우스 이타바시-주쿠,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,38970
&앤드 호스텔 미나미센쥬,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,35378
이마노 도쿄 호스텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,2성급,34012
&앤드 호스텔 쿠라마에 웨스트,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,33341
언플랜 신주쿠,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.7,2성급,45950
무스타드 호텔 시부야,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,155179
타임 쉐어링 스테이 아사쿠사,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,46725
더 쉐어 호텔 류로 도쿄 기요스미,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,3성급,42621
나고미,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,1성급,72595
신주쿠 스카이캡슐 호텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",6.7,1성급,39457
신주쿠 쿠야쿠쇼마에 캡슐 호텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",6.9,1성급,45013
언플랜 카구라자카,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,1성급,45498
포커스 쿠라마에,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,36428
도-씨 에비스,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,37741
코뮌 시부야 (남성 전용),2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,2성급,39891
도쿄-W-인 아사쿠사,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,34553
Bnb플러스 코스테룬 아키바 (여성 전용),2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",10.0,2성급,49882
알몬드 호스텔 & 카페 시부야,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,67248
더 글로벌 호텔 도쿄,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,2성급,61081
Bnb+ 아사쿠사 구라마에,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,1성급,49203
캡슐 호텔 안신 오야도 아키하바라,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,1성급,95232
캡슐 호텔 안신 오야도 신바시,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,1성급,54670
플랫 호스텔 게이큐 아사쿠사 가린,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,1성급,137156
플랫 호스텔 게이큐 아사쿠사 스테이션,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,2성급,29732
나인 아워스 우먼 칸다,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.0,2성급,58149
도-C 고탄다,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",6.8,2성급,43255
도쿄 아트 하우스,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,2성급,105895
시탄 호스텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,2성급,43762
아카사카노-사토 프리미엄,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",6.6,2성급,81964
더 워드로브 호스텔 포레스트 시모키타자와,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.2,1성급,28158
Bnb+ 우에노 오카치마치,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.0,1성급,58018
나인 아워스 스이도바시,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.2,2성급,67095
오크 호스텔 후지 호스텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.8,1성급,40922
누이 호스텔 & 바 라운지,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.6,1성급,38362
스파&캡슐 호텔 그랜드파크 인 기타센주,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,2성급,30286
Bnb+ 시크리트 베이스 메지로,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.3,1성급,40529
플랫 호스텔 게이큐 하네다 홈,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.5,1성급,44730
백패커스 미니 하우스,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",9.4,1성급,26685
도쿄 게스트하우스 2020,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,74076
오비 호스텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,1성급,41612
게스트 하우스 시나가와-슈쿠,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,127868
리틀 재팬,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,2성급,33593
시나 투 이페이,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,134214
캡슐 호텔 안신 오야도 오기쿠보,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,52772
bnb+ 간다 테라스 오가와마치,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,48655
캡슐 호텔 310,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.2,1성급,25639
료마 이케부쿠로 l - 호스텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,1성급,40877
Bnb플러스 와 신바시 인터내셔널,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",6.4,1성급,74109
팔레트 타카시마다이라,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",5.9,2성급,33548
망가 아트 호텔 도쿄,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,56894
도쿄 게스트하우스 2020,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,74076
오비 호스텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,1성급,41612
게스트 하우스 시나가와-슈쿠,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,127868
리틀 재팬,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,2성급,33593
시나 투 이페이,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,134214
캡슐 호텔 안신 오야도 오기쿠보,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,52772
bnb+ 간다 테라스 오가와마치,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,48655
캡슐 호텔 310,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.2,1성급,25639
료마 이케부쿠로 l - 호스텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,1성급,40877
Bnb플러스 와 신바시 인터내셔널,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",6.4,1성급,74109
팔레트 타카시마다이라,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",5.9,2성급,33548
망가 아트 호텔 도쿄,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.4,2성급,56894
도쿄 게스트하우스 2020,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.9,2성급,74076
오비 호스텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,1성급,41612
게스트 하우스 시나가와-슈쿠,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.3,2성급,127868
리틀 재팬,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.6,2성급,33593
시나 투 이페이,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",9.7,1성급,134214
캡슐 호텔 안신 오야도 오기쿠보,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",8.1,1성급,52772
bnb+ 간다 테라스 오가와마치,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.8,1성급,48655
캡슐 호텔 310,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.2,1성급,25639
료마 이케부쿠로 l - 호스텔,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",7.5,1성급,40877
Bnb플러스 와 신바시 인터내셔널,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",6.4,1성급,74109
팔레트 타카시마다이라,2023-08-11,2023-08-12,도쿄,"게스트하우스,캡슐호텔,호스텔",5.9,2성급,33548
